,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
10256_at,0.0015152047263637923,0.0015152451786514841,0.0015152088793603962,0.0015152527891457593,0.0015154342699824324,0.0015151952791613561,0.0015152552386596607,0.9863627345968496,0.0015152750312633263,0.001515194010562131
10257_at,0.001754479223206248,0.001754883580212625,0.00175462123417599,0.0017544432871723086,0.0017545398970034052,0.0017545917738080983,0.0017545415380850746,0.9659058071379116,0.020057619554317282,0.0017544727741075205
10260_at,0.0014495692114273953,0.0014493138574968084,0.03611566013737882,0.0014495039419336528,0.001449711238014782,0.0014493566521969383,0.001449541804388387,0.0014494432594053684,0.0014493587379442161,0.9522885411598138
10262_at,0.01666713839358375,0.016667141396862817,0.016667282291487832,0.01666690517488762,0.8499946639434977,0.0166672552013057,0.01666733346310663,0.016667123040142274,0.016667835106454247,0.01666732198867144
10265_at,0.0012501082665151222,0.0012501148601183364,0.001250858345799219,0.0012501402525745783,0.7444524497523258,0.001250083412840862,0.2011508944600734,0.001250207193703708,0.04564503428361889,0.0012501091724300508
10267_at,0.0018182809097071644,0.11768985781401482,0.0018183986081180808,0.0018182604364544491,0.09326880346710224,0.0018182522933930085,0.0018184459616990176,0.001819005725820034,0.7763124258001288,0.001818268983562255
10269_at,0.15674985991961576,0.001887020670692614,0.19407380125806492,0.0018870660303182947,0.0018870683057084306,0.0018870855878314423,0.001886964454323655,0.0018869475770535834,0.616102840153976,0.021751346042415208
10270_at,0.9808470654056667,0.0021279091685373593,0.0021286519019843553,0.0021280054662352267,0.002127912101231848,0.0021278421718617033,0.0021288923141188744,0.0021281047702912596,0.002127775305674914,0.0021278413943977164
10272_at,0.003448881261277881,0.056908307083838545,0.003449199149177876,0.0034484090195666763,0.4434958164161825,0.0034485840979243364,0.003448449998567588,0.0034484866069963353,0.00344899315392987,0.47545487321253843
10273_at,0.001515300955009355,0.001515312856125285,0.31674154766159385,0.0015153290259029544,0.45075069533850104,0.0015155522305375427,0.06741152289972079,0.15600412694565974,0.0015152469243620151,0.0015153651625873772
10274_at,0.002857245343201244,0.0028573183683574996,0.0028574785914645007,0.0028572654072544015,0.7622553568459168,0.002857486326674604,0.002857455911219296,0.15095101961220286,0.0028573199580732736,0.06679205363563555
10276_at,0.08837724876309866,0.0011365529247457846,0.001136585668374458,0.024234983520261447,0.001136689918641904,0.2779792604784491,0.6025883844987658,0.001136819839849957,0.0011365264256878165,0.0011369479621249695
10277_at,0.0024391241646527233,0.002439327802920465,0.09058451328185027,0.121011916652979,0.002439349879972556,0.0024393246115098324,0.0024391029073150645,0.0024391415472109273,0.0024394369249230784,0.7713287622266661
10278_at,0.6892216439982268,0.0019233669565948503,0.0019243386595894198,0.0019233684332727367,0.0019232960562772647,0.05904085936508491,0.23827253553558286,0.001923876209656003,0.001923535378361993,0.0019231794073531064
10279_at,0.0021740799177726554,0.0021744185055890346,0.002174474165872964,0.002174483455414367,0.21229385897261374,0.002174412212346851,0.2977652364349643,0.0021744879665653288,0.47472052163502837,0.002174026733832518
10282_at,0.002631846904166101,0.28172939509361034,0.4433117248005292,0.002632138316592196,0.06607512774430181,0.002631810802494769,0.0026319070328386608,0.19309239830519936,0.0026319485653976404,0.0026317024348697874
10283_at,0.37350892848301903,0.0066680543023528065,0.0066677087534429335,0.006667648660427067,0.5731519834717029,0.0066668977149910635,0.0066670367333427506,0.006667732890682767,0.006667039844663942,0.006666969145374742
10289_f_at,0.002777932319874544,0.0027780356890052794,0.0027780220218169118,0.002777970268606634,0.9749983974802376,0.002777876951510092,0.002778035891642478,0.0027779554747041613,0.0027779631533479594,0.002777810749254211
10290_at,0.0011237231612505557,0.0011239489072791453,0.0011237486819899133,0.00112362142795911,0.0011237368507548643,0.0011237190845634559,0.9898860138660429,0.0011241524553326334,0.0011236412170018352,0.001123694347825772
10291_at,0.08939679093754331,0.0009346910202864263,0.0009346771976735393,0.2317081462886394,0.000934645201569299,0.0009346863988845059,0.000934623161686918,0.672351591015859,0.0009346490497456225,0.0009354997281121403
10292_at,0.002127883181930821,0.2267069711206346,0.0021279475573764725,0.05260651401205635,0.7057916208777002,0.002127825872942336,0.0021278421245910554,0.0021279988454402294,0.002127704552203701,0.0021276918551242398
10294_at,0.0033334483801797706,0.0033334464520774127,0.0033334935769369148,0.0033334492785261145,0.9699986170855146,0.0033334408626891176,0.0033334889096918374,0.003333623538194883,0.0033335333597959193,0.0033334585563934024
10297_at,0.001428787632868526,0.04947305738279682,0.0014287235090795426,0.001428637210683911,0.0014290238821453873,0.939097064361884,0.001428667515403069,0.0014287511043026978,0.0014286704323673487,0.0014286169684690226
10300_f_at,0.48338584891271363,0.0008197416586706738,0.0008197395723979616,0.000819721754502467,0.0008197808752345078,0.0008197295241694711,0.0008197242962409097,0.0008197504159903892,0.0008197495777681143,0.5100562134123119
10301_at,0.48338584891271363,0.0008197416586706738,0.0008197395723979616,0.000819721754502467,0.0008197808752345078,0.0008197295241694711,0.0008197242962409097,0.0008197504159903892,0.0008197495777681143,0.5100562134123119
10302_g_at,0.47777857017282177,0.0006410938942516571,0.000641078961160905,0.0006410761605727713,0.0006411349796141275,0.0006410738099167389,0.00064107463463232,0.0006410950063310608,0.0006411058647951824,0.5170926965159036
10304_at,0.0024391386932486776,0.0024391018575285845,0.002439200053420507,0.0024390541277551614,0.978047448081628,0.002439154265523552,0.0024392536787058647,0.002439426481951094,0.0024391194194650022,0.002439103340773618
10305_at,0.4125414869409263,0.001785995313910619,0.21847852787496214,0.0017861038729579228,0.0017858531311549998,0.0017859953973128858,0.001785853101840749,0.0017858715286013921,0.0017858380979015867,0.3564784747404315
10306_at,0.0015626228658044384,0.0015628620007355743,0.0015627096472814294,0.0015629509644687926,0.0015628579497914557,0.9637254197151364,0.0015626428221690873,0.0015626233259815243,0.02377264573574,0.0015626649728912457
10307_at,0.0016669879489385779,0.001666925332606798,0.36508543259203363,0.16400865403177337,0.0016671821042370822,0.0016668789403578531,0.45923712264289895,0.0016671080512077744,0.0016668896396073722,0.0016668187163387162
10308_at,0.009091226670778347,0.009091156358719649,0.00909136933397459,0.009091138047819254,0.9181770345032243,0.00909124336600413,0.009091484599669531,0.009091447351183361,0.009092419412768036,0.00909148035585874
10310_at,0.0009009698918511184,0.014182639988808482,0.0009010932839650208,0.8585867851056237,0.0009010233667570187,0.000900987367812854,0.0009009794392981258,0.0009009677825118191,0.12092357829779551,0.0009009754755762566
10313_at,0.0016395317583906505,0.16508165058151658,0.0016397744423196526,0.0016396257635219293,0.0016398620850199782,0.0016399614082571227,0.0016395716171282019,0.0016395591811157945,0.821800913518381,0.0016395496443490341
10316_at,0.001960876568136682,0.001960867838920879,0.12192078287810404,0.0019608150727739217,0.8363866572321246,0.0019607948184474674,0.0279648835558372,0.0019612596489883595,0.0019622710759391124,0.0019607913107277703
10318_at,0.4833736810616616,0.0015387439489105697,0.17135352311530214,0.0015388524337569957,0.0015387955220266055,0.0015388442858275471,0.00153884396101015,0.08010322347737321,0.0015386907564208755,0.25593680143771014
10319_at,0.0018182898088446977,0.001818834497995012,0.0018184790843161901,0.001818546649053894,0.554317184916779,0.0018182234914621207,0.001818516271867593,0.431135300075938,0.0018183518982363388,0.0018182733055072972
10322_at,0.0013158811426124634,0.0013158666922566994,0.0013158947765870548,0.001315839133693815,0.0013159377791164442,0.0013160431031605689,0.0013159000214509708,0.9881569182325359,0.0013158411968676425,0.0013158779217182974
10323_at,0.0017549345287334098,0.0017547234035816125,0.0017546173968832257,0.0017544862688164279,0.0017550286329182973,0.001754481511280067,0.33473916579803775,0.0017545396418710414,0.6512236074388517,0.0017544153790265379
10324_at,0.0013335081137671038,0.001333583030556115,0.0013335702546510677,0.0013334279460853805,0.13874114860734138,0.0013334518698583772,0.049123265316435724,0.0013334560126417182,0.8028011782307677,0.0013334106178955081
10325_at,0.9819985876711395,0.0020000996809101997,0.0020001400795511964,0.0020001910390468605,0.002000099495369281,0.002000147358913914,0.0020000509328408273,0.0020000659496670296,0.0020001037008453297,0.0020005140917159162
10326_g_at,0.9081290388238743,0.001369990026570326,0.0013700945727316335,0.0013700544946642428,0.0013699470409717699,0.0013700284986188094,0.001369894722743116,0.0013699098718869254,0.0013699628243550419,0.08091107912358385
10327_at,0.32215119292038835,0.009093373894851436,0.009093069912675434,0.009092736469909745,0.6051112465262332,0.009091313960129157,0.009091401802792297,0.009092769820301603,0.00909141961952532,0.009091475073193514
10328_at,0.0011111520621182186,0.001111255162031419,0.1731016168929735,0.0011112076168972842,0.0011112955616424968,0.001111199067854419,0.0011112334700623906,0.8180085965133137,0.0011113069436716758,0.0011111367094349801
10331_at,0.0021740255334571352,0.002174006929386571,0.14110378100163543,0.0021739587051482837,0.8415035633119805,0.0021739442660568794,0.002174234536801243,0.002174269759261876,0.002174179302495731,0.002174036653776466
10332_at,0.08034797839878922,0.0017243631507422022,0.0017247877319889013,0.0017246550747708476,0.0017256556750200767,0.08700604176967573,0.0017242259520665818,0.001724202829980716,0.0017242079274043328,0.8205738814895613
10334_at,0.0013891538150777622,0.001388956359564289,0.0013891664918660326,0.0013890460260272612,0.001388944461895667,0.0013890615242082563,0.6049246984618082,0.3839629966446485,0.001389019610035065,0.00138895660486908
10335_at,0.1408126927324343,0.0013700348205665752,0.19410079410306014,0.0013700800629596439,0.016560771052129015,0.0013700937996401652,0.001370006274062925,0.0013700009769571507,0.27316466272888895,0.36851086344930106
10336_at,0.005000626388610354,0.005000489828381285,0.005001232263197888,0.005000161149867713,0.9549956767400475,0.005000333638732733,0.0050001997286879965,0.005000239210608304,0.005000811657346547,0.00500022939451968
10341_at,0.0009174624922125186,0.3782680957093091,0.0009175565409124624,0.24057658287892442,0.0009175427281485137,0.0009175537432573119,0.0009174765745949176,0.0009174786012249427,0.0009175740762097111,0.374732676655206
10342_at,0.0011366073103393401,0.13934118178833585,0.06198882440819694,0.0011364503005576584,0.0011365264838152896,0.0011367618160369366,0.6205019275145353,0.17134868937871145,0.0011365901293947766,0.0011364408700765584
10343_at,0.0028571954716621463,0.0028572015445760056,0.002857214521572215,0.0028571706744649388,0.27979332007490054,0.002857208392265473,0.3698648492756338,0.3303413059469798,0.0028573186142808933,0.002857215483664297
10344_at,0.0012991625572707742,0.001298973350609939,0.32298035984990925,0.0012990209331796595,0.0012987893899965876,0.3318215560268986,0.0012988896648028598,0.0012999666557015942,0.001298878110580745,0.3361044034610499
10346_at,0.0016394587524721344,0.019616793009895075,0.001639402561316266,0.018606346613949505,0.3937739582590007,0.0016393807282769474,0.02273140524392234,0.5370742950458376,0.001639595092303727,0.001639364693025698
10348_at,0.0011905940299760743,0.933483940845909,0.0011910768291682264,0.05699077063090334,0.0011906084673661095,0.0011906268753864068,0.0011905883885829447,0.001190628629650271,0.0011905981397099259,0.0011905671633478097
10349_at,0.0019232555897758736,0.6973697567536855,0.21417304350047783,0.0019237340505384257,0.0019232836026974178,0.0749931931067651,0.0019233990926072766,0.001923401011701413,0.0019235775752031285,0.0019233557165482058
10350_at,0.0015387017988403168,0.0015387873712409698,0.160292830634313,0.0015390460107243922,0.0015388101089639265,0.001538869846177828,0.7058816257545852,0.12305420642874904,0.0015385383610564268,0.0015385836853488851
10351_at,0.0014926849694577595,0.20704566553251863,0.09233697846311717,0.13113139072061167,0.0014927194134142813,0.0014929952982786598,0.0014926897317242588,0.0014926226693492614,0.0014927757932601624,0.5605294774082683
10352_at,0.22656273595382473,0.0014708700419969732,0.4346224682372478,0.0014707434646504512,0.0014711082354859233,0.001470764473267576,0.0014707516799085595,0.001470718557225199,0.0014710166832780653,0.32851882267311483
10353_at,0.0030304186000912467,0.0030318736622446823,0.003030637359862072,0.0030304839960938064,0.8911737852040107,0.08457937029921031,0.0030305063747337363,0.003030449043623402,0.0030320543783114717,0.0030304210818184124
10354_at,0.2793944635117007,0.002941589108266112,0.0029420930755851378,0.0029422574019833396,0.6470018617441816,0.05301109745165049,0.002941426970663274,0.0029413722272110597,0.0029418712564706125,0.002941967252287571
10358_at,0.0010638588807082528,0.03355383742757949,0.0010639256582913048,0.0010640545748185745,0.0010640567541877542,0.0010638770438975642,0.0010640010042339753,0.9579340677196975,0.0010644273229991688,0.0010638936135864332
10360_at,0.0011236972975338607,0.07258977870476671,0.8342492863432796,0.001123723284970215,0.05687899014385495,0.0011237428647997293,0.0011238748296944867,0.029539386781274726,0.0011238170535183682,0.0011237026963074222
10361_f_at,0.00400011252904993,0.00400021220201434,0.004000434107248486,0.004000178401559625,0.9639980186058308,0.004000081569626229,0.004000193969863671,0.004000263917905641,0.004000363239743637,0.004000141457157697
10363_at,0.05256594371495209,0.0013159458652421238,0.4490309262527138,0.0013159139816482427,0.3216365560023716,0.0013162799060827733,0.001316014099054926,0.16887061180853205,0.0013158679161325427,0.001315940453269756
10365_at,0.0008548566706858839,0.9712364808105586,0.000854784879075427,0.0008548383806108351,0.0008547975012878151,0.021925266563973943,0.0008547397915711664,0.0008547623682582479,0.0008547207213937176,0.0008547523125841864
10368_s_at,0.011043792548005601,0.6706902243037887,0.0009260356375831074,0.1511854529296011,0.11594269725825128,0.046507383425870547,0.0009260241872112722,0.0009260555470726017,0.0009262403282044361,0.0009260938344114612
10370_at,0.1773797013661551,0.0015875516072899486,0.11950516237895092,0.03340664876470312,0.0015874990695730112,0.0015877284899684955,0.001587541452418676,0.001587490449041442,0.6601831214937876,0.0015875549281118189
10372_at,0.6999414688533839,0.033338072453228826,0.03333875002525558,0.033336125605823934,0.03335535213715433,0.033338790972341055,0.03333899443275403,0.03333773631118683,0.03333698204175459,0.03333772716711698
10374_at,0.003448506160447631,0.0034491233136349675,0.0034489635325853562,0.1523345943257382,0.44719178097777945,0.0034485319689045698,0.0034503052366651778,0.003449350049233173,0.37633033797181176,0.0034485064631997655
